userName,score,at,content
Pengguna Google,5,2025-04-12 03:59:13,bagus bgtt aku suka tapi biasanya akun ku ke ben
Pengguna Google,3,2025-04-12 03:59:06,saat didalam game tidak bisa membeli senjata tidak bisa dipencet tapi jujur ini game bagus sih 👍🏻.
Pengguna Google,1,2025-04-12 03:58:01,"menurut sy bagus,tapi ada cheter nya saya padahal jaringannya bagus"
Pengguna Google,3,2025-04-12 03:57:09,pas main petak umpet pas jadi yang sembunyi aku gak bisa gerak jadi bintang 3 aja aku gak mangsuk gamenya burik tapi mohon maaf ya gantian jadi yang cari malah gak ngelag
Pengguna Google,5,2025-04-12 03:56:55,seru ga bosen
Pengguna Google,5,2025-04-12 03:55:51,mantap
Pengguna Google,5,2025-04-12 03:55:49,bagus
Pengguna Google,5,2025-04-12 03:53:08,game bagus semoga ad update buff Tatsuya ya Garena sama SG dua gratis lagi tapi tidak yang trial sama nanti colab am anime lagi ya Garena 🤝
Pengguna Google,1,2025-04-12 03:53:04,Jelek tidak hoki tidak hoki no rispek
Pengguna Google,5,2025-04-12 03:52:54,game ff terbaik
Pengguna Google,5,2025-04-12 03:52:53,game mantap
Pengguna Google,1,2025-04-12 03:52:42,garena tolol
Pengguna Google,5,2025-04-12 03:52:35,"Mimin Garena,tolong keluarkan bundle gratis saya mohon! tapi game ini bagus tetapi juga banyak Cheater tolong kurangin Cheater ya suami Christy!"
Pengguna Google,5,2025-04-12 03:52:08,saya cinta free fere
Pengguna Google,1,2025-04-12 03:51:53,SG gurun pasir udh abis 300k
Pengguna Google,2,2025-04-12 03:51:34,Game aneh dh kil 5 malah turu
Pengguna Google,3,2025-04-12 03:50:31,game nya udah bagus tapi masik banyak bug dan chiter di mana mana mohon dari pihak Garena ff di perbaiki
Pengguna Google,3,2025-04-12 03:50:28,banyak banget bak nya
Pengguna Google,5,2025-04-12 03:49:35,💯🥰
Pengguna Google,4,2025-04-12 03:49:09,untuk Garena free fire Indonesia saya ada saran bagaimana jika free fire ada GEMS offline nya agar jika tidak ada internet masih bisa main walaupun offline seperti beterolal
Pengguna Google,3,2025-04-12 03:47:08,"lumayan bagus,,grafik,,segi gameplay👍👍,,tapi tolong utk DEVELOPER jaringan gw suka 999+ pdhl wifi nya udh bgss,,k data jg sm Aja,,TOLONG MOHON DI FIX BUG BUG LAINNYA JUGA🗣🙏,,ga harap GAME INI bisa berkembang lebih BAIK lagj,,jd begitu aj ,,bintang 3,,TERIMA KASIH GARENA!!🙏🙏"
Pengguna Google,3,2025-04-12 03:46:12,tolong Admin Garena aku seng main ff tapi player ya pada bicara kasar tolong kalo bicara ya Karas tidak boleh on mik. trimakasih ADMIN GARENA
Pengguna Google,5,2025-04-12 03:46:02,bagus banget game nya
Pengguna Google,5,2025-04-12 03:43:34,game yang bagus
Pengguna Google,5,2025-04-12 03:43:29,OIIILAHH MINN TOLONGG PING NYA DIPERBAIKI MASA TELKOMSEL NGILEK NGILEK NYAWA TARUHAN
Pengguna Google,5,2025-04-12 03:42:26,sangat bagus dan gampang ez peaze lemon squishy aku kasih bintang lima bagussssssssssss ff jaya
Pengguna Google,5,2025-04-12 03:42:09,game ini seru dan GK bikin bosan
Pengguna Google,5,2025-04-12 03:42:05,apk ini sangat bagus tapi bug nya di kurangin yaa garena
Pengguna Google,5,2025-04-12 03:40:37,Game nya bagus tapi knp ya saya sudah hapus semua aplikasi yg saya download tapi knp masih ngeleg
Pengguna Google,2,2025-04-12 03:34:18,game nya menyenangkan
Pengguna Google,5,2025-04-12 03:32:34,kerja bagus
Pengguna Google,5,2025-04-12 03:32:00,game nya banyak bug sering tembus kontener kada jaringan nya +999
Pengguna Google,5,2025-04-12 03:31:00,Game nya bagus banget aku suka game ini terimkasih Garena❤️❤️😍
Pengguna Google,1,2025-04-12 03:30:41,kenapa saya kasih bintang 1 karena Garena selalu memancing saya untuk top up dan gw top up terus terus dan apa yang gw dapet yang gw dapet cuma sampah orang orang mendapatkan enjel dengan tiket aku semua tiket gak dapet dahlah mau pensi Garena males sama kamu akun aku juga kamu bl apa salah gw coba Garena Garena jadi males aku Garena😔😔😔
Pengguna Google,5,2025-04-12 03:30:13,bagus
Pengguna Google,1,2025-04-12 03:30:10,garena pelit dah nyepin gak dapat dapat tolong kasi hoki lah
Pengguna Google,5,2025-04-12 03:28:57,ff selalu d hati
Pengguna Google,1,2025-04-12 03:28:16,ff gak enak pake peket ranting satu mohon garena
Pengguna Google,5,2025-04-12 03:25:21,game ini sangat bagus
Pengguna Google,5,2025-04-12 03:24:43,saya sangat suka GM ini
Pengguna Google,2,2025-04-12 03:24:26,gajelas Wifi-nya
Pengguna Google,5,2025-04-12 03:24:25,gemnya bagus terima kasih min sudah di kasi hoki
Pengguna Google,1,2025-04-12 03:23:47,"tiba tiba bangett di ban 1 Minggu alasan aktifitas abnormal. pdhl ga pake cheat, main cuma afk 1 game td malam paginya di ban. dan mainnya pun sama temen yang sama2 keluar game langsung. developer nya gajelas banget dan 1 tim pun ga ada yang ngelaporin sama sama keluar karena pada pulang. game nya udah ga pantas dimainin si klo gini"
Pengguna Google,4,2025-04-12 03:22:59,"Player lu kan banyak, tambahin fitur blok dong. Mls bgt ketemu duo bucin tapi beda tim di csr, takut bgt klo di kill malah masuk konten."
Pengguna Google,1,2025-04-12 03:22:45,Jaringan bagus tapi di ff jlk
Pengguna Google,5,2025-04-12 03:21:40,seru banget game nya
Pengguna Google,5,2025-04-12 03:21:37,keren banget
Pengguna Google,5,2025-04-12 03:21:03,karna asika aja gituu bisa by one bisa mabar dan bisa emot bareng pokonya asikk bgt jdi ketagihann mainn
Pengguna Google,5,2025-04-12 03:20:59,gamenya mantap
Pengguna Google,3,2025-04-12 03:20:40,"sudah bagus,tapi kebanyakan event senjata Shotgun harus menggunakan diamond,dan susah untuk didapatkan😡"
Pengguna Google,5,2025-04-12 03:20:39,ff sangat seru
Pengguna Google,5,2025-04-12 03:19:12,"Gareng ganteng boleh KAh kasih aku SG gurun nya, aku tinggal 1 batu lagi, semoga di kasih ya Gareng yang ganteng dan baik"
Pengguna Google,5,2025-04-12 03:17:22,Gampang banget main nyaa😍
Pengguna Google,5,2025-04-12 03:16:33,yaseru lah game ini gak ada yang kalahin
Pengguna Google,5,2025-04-12 03:15:56,omg
Pengguna Google,5,2025-04-12 03:15:34,seru ga bikin bosen
Pengguna Google,5,2025-04-12 03:14:37,seruh
Pengguna Google,5,2025-04-12 03:13:04,keren banget!!!
Pengguna Google,5,2025-04-12 03:12:46,seru
Pengguna Google,5,2025-04-12 03:12:26,aku sangat suka bermain game ini
Pengguna Google,5,2025-04-12 03:12:25,tolong garena perbaiki dulu kenapa jarigan ku marah teruss tolong kasih bagus akun aku pelisss main aja ga masuk masuk tapi tolong perbaiki ya garena jarigan sama masuk ke dalam gamenya semoga dibaca
Pengguna Google,5,2025-04-12 03:11:39,gem anda sangat keren
Pengguna Google,5,2025-04-12 03:11:36,bagus tapi sinpnya dapat jelek tolong sinpnya dapat bagus dongTugas mu sekarang mengikuti apa yang saya suruh
Pengguna Google,5,2025-04-12 03:11:31,"Bug damage diperbaiki dong, ngeselin banget soalnya"
Pengguna Google,1,2025-04-12 03:09:16,FF burik
Pengguna Google,5,2025-04-12 03:09:02,Free fire sangat seru
Pengguna Google,5,2025-04-12 03:08:51,🤍
Pengguna Google,5,2025-04-12 03:08:51,oke
Pengguna Google,5,2025-04-12 03:08:37,Gamenya bagus bget
Pengguna Google,1,2025-04-12 03:07:40,game burik 8bit jelek
Pengguna Google,5,2025-04-12 03:06:45,seru banget game ini saya samapi kertagihan
Pengguna Google,1,2025-04-12 03:04:00,"aneh, udah spin enjel habis 500 RB ga dapat apa apa"
Pengguna Google,5,2025-04-12 03:02:41,𝑠𝑒𝑟𝑢 𝑡𝑎𝑝𝑖 𝑎𝑘𝑢 𝑡𝑖𝑑𝑎𝑘 𝑚𝑒𝑛𝑑𝑜𝑤𝑛𝑙𝑜𝑎𝑑
Pengguna Google,5,2025-04-12 03:01:58,aku suka dengan game ff ini
Pengguna Google,5,2025-04-12 03:00:23,seru bgt njir
Pengguna Google,5,2025-04-12 02:57:18,we need old peak
Pengguna Google,5,2025-04-12 02:56:08,Karena ff ini lebih seru pada sebelum nya
Pengguna Google,5,2025-04-12 02:55:53,sangat bagus
Pengguna Google,1,2025-04-12 02:55:19,gem ko tolol gak cocok untuk main udah tolol gak bisa login mengding ml ngak seperti free fayer
Pengguna Google,2,2025-04-12 02:54:41,sering nge bag sekarang
Pengguna Google,5,2025-04-12 02:54:36,geme nya bagus semoga gw hoki terus
Pengguna Google,5,2025-04-12 02:52:41,terbaik Fri Fire
Pengguna Google,5,2025-04-12 02:50:43,bgus bett
Pengguna Google,1,2025-04-12 02:50:06,kalo dapet sg ramadan baru gw kasi bintang 5 nama akun gw macha
Pengguna Google,1,2025-04-12 02:48:51,dapet tim trol terus
Pengguna Google,3,2025-04-12 02:48:22,"permainan masih baik baik saja, cuma dalam gacha permainan yang tidak mungkin di dapatkan oleh orang biasa, dan selalu saja tidak mendapatkan item gacha yang sempurna, game ini memiliki gacha ampas. saya sudah menghabiskan banyak uang tetapi tetap saja tidak mendapatkan item tersebut. seolah olah gacha ini di atur bagi pemain baru untuk tidak memiliki item tersebut."
Pengguna Google,5,2025-04-12 02:47:37,bagus
Pengguna Google,5,2025-04-12 02:46:39,coba akunku hoki
Pengguna Google,5,2025-04-12 02:45:28,epep keren
Pengguna Google,1,2025-04-12 02:45:04,mana AirDroid nya garena?
Pengguna Google,5,2025-04-12 02:44:58,yeeeyyy
Pengguna Google,5,2025-04-12 02:43:25,terimah kasih garena sudah memberikan saya kehokiaan saya ber terimah kasih banyak tapi sayang sg gurung pasir saya tinggal 1 batu baru gua dapat semoga saya hoki spin sg gurung pasir garena 😇
Pengguna Google,5,2025-04-12 02:42:43,Sangat baik
Pengguna Google,5,2025-04-12 02:42:06,Game ini seru sekali
Pengguna Google,4,2025-04-12 02:41:22,ff nya seru
Pengguna Google,1,2025-04-12 02:38:55,menurutku sistem mute hapus aja saya ngomong nya gak kasar tapi kok di mute sama bug damage itu bug dari dulu belum di fix tolong fix bug nya satu lagi temen gw yang sultan parah kenapa bisa dapet SG ramadan dengan gampang nya tapi gw yang top up terus terus San gak dapet memang pilih kasih ni game
Pengguna Google,5,2025-04-12 02:38:50,good
Pengguna Google,1,2025-04-12 02:37:21,gerana ternyata tidak bisa mendapatkan diamon karna tidak ada uang tinggal uang di kasi emak Garena tolong laa kasi diamon gratis
Pengguna Google,5,2025-04-12 02:36:37,mantap
Pengguna Google,1,2025-04-12 02:35:15,Asuuu
Pengguna Google,1,2025-04-12 02:35:05,gua ketika maen cs selalu dikasih temen yang GK bisa maen Garena ini niat mbuat game GK sih
Pengguna Google,5,2025-04-12 02:33:51,keren banget booyah
Pengguna Google,5,2025-04-12 02:33:19,Min saran min ad kan fitur bisa krim smua skin ke akun bot kita dri akun ke akun lain 🙏🙏🙏🙏 dri dlu pgen ad fitur itu supaya ngak jual akun lgi plis min
Pengguna Google,5,2025-04-12 02:33:16,gem terseru yg akau mainin
Pengguna Google,5,2025-04-12 02:32:08,wort it banget
Pengguna Google,5,2025-04-12 02:32:02,bagus banget game nya
Pengguna Google,1,2025-04-12 02:29:44,kasih Lootingan glow wal
Pengguna Google,5,2025-04-12 02:28:55,"benerin lah bug damage, gau sg gurun dari deket dah 4hit masih g mati, dia 2 hit gua mati. padahal musuh ga pake evo"
Pengguna Google,4,2025-04-12 02:26:03,bagus tetapi kita harus top up
Pengguna Google,5,2025-04-12 02:24:39,bagus banget mantap . ⣀⣤‌⣤⣤⣀ ⣀⣤⣤‌⣤‌⣀ ⣠⣾⣿⣿⣿⣿⣿⣧⣄　　⣠⣼⣿⣿⣿⣿⣿⣷⣄ ⣴⣿⣿⣿⣿⣿⣿⣿⣿⣿⣧⣼⣿⣿⣿⣿⣿⣿⣿⣿⣿⣦ ⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿ ⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿ ⢹⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⡏ ⢻⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⡟ ⢻⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⡟ ⠙⢿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⡿⠋ ⠙⢿⣿⣿⣿⣿⣿⣿⣿⣿⡿⠋ ⠙⢿⣿⣿⣿⣿⡿⠋ ⠙⢿⡿⠋ ︵ ‌ ︵ ( ╲ /
Pengguna Google,1,2025-04-12 02:24:25,Untuk Garena tolong item old jangan di keluarin lagi soalnya player old kasihan Garena itu aja untuk garena
Pengguna Google,1,2025-04-12 02:23:38,game kikir jangan di download game ini
Pengguna Google,1,2025-04-12 02:20:28,"game gila, stres. msa iya akun murni gda cheat/config dll tp disuspennya permanen?. mana gbisa dipulihin lgi cwih. ini garena semenjak update jd ga ngotak ya, akun sering ke banned pdhl ga salah apa"". tolong dong pihak garena kasian buat orang"" yg ga salah tp akun hasil ngerawat dr 0 malah disuspen permanen dan gbisa dibalikin. sistemnya garena ini gmn si? ngebug dikit dibilang make cheat lah, ngebug dikit disuspen permanen. teliti lah lain kali, lu kira gampang ngerawat akun dr 0 smpe bagus?"
Pengguna Google,5,2025-04-12 02:17:48,saya sangat senang karena memain ff
Pengguna Google,1,2025-04-12 02:17:33,game toolloll
Pengguna Google,5,2025-04-12 02:16:40,tak burik!!
Pengguna Google,5,2025-04-12 02:15:12,mainan yang sangat bagus sekali
Pengguna Google,5,2025-04-12 02:14:47,Baguss sihh tpi mb yh gedee klw yg memo mh jdi ngeleg hp nyh
Pengguna Google,1,2025-04-12 02:14:35,game burik rumah elit pintu sulit
Pengguna Google,2,2025-04-12 02:13:03,lumayanlah
Pengguna Google,5,2025-04-12 02:09:27,game paling seru banget si
Pengguna Google,1,2025-04-12 02:09:21,"garena saya player saya sebagai player old tidak Sudi karena Alok dulu mahal bet sekarang gratis, item old di keluarin lagi kayak celana angel putih dan merah makanya garena kebanyakan player old itu pensi gara gara Garena ngeluarin benda old sekarang bang Budi pensi bang Dylan pros juga pensi top global kapak juga pensi jadi pliss Garena jangan keluarin benda old plissss :("
Pengguna Google,1,2025-04-12 02:08:05,game tqik bagi team yg kuat lah bodo ini tim macam apa ini tolol
Pengguna Google,5,2025-04-12 02:07:11,Tolong yah aku pake wifi tapi pas main jaringan nya 999+ gitu padahal wifi udah di bayar tolong bug dan jaringan ngeleg bisa di fixed
Pengguna Google,5,2025-04-12 02:05:36,saya sering booyah di ff
Pengguna Google,5,2025-04-12 02:04:35,sangat mudah untuk dimainkan dan juga seru bisa Mabar dengan teman
Pengguna Google,5,2025-04-12 02:04:24,game bagus
Pengguna Google,5,2025-04-12 02:01:59,keren
Pengguna Google,3,2025-04-12 02:00:14,gem nya bagus tapi diperbaiki lah ngelek
Pengguna Google,5,2025-04-12 01:58:47,game nya seru walaupun agak ngelag:}
Pengguna Google,5,2025-04-12 01:56:49,game nyaa seruu bangettt
Pengguna Google,5,2025-04-12 01:54:03,seru
Pengguna Google,5,2025-04-12 01:52:56,gamenya bagus
Pengguna Google,5,2025-04-12 01:50:57,gemnya bagus coe........
Pengguna Google,5,2025-04-12 01:47:32,mencoba
Pengguna Google,1,2025-04-12 01:46:12,kikir
Pengguna Google,1,2025-04-12 01:45:44,garena kamu kok baik banget sih wifi ku ga ngelag tapi warnah merah kamu baik sekali semoga doanya di lancarkan ya amin x🥰🙌
Pengguna Google,5,2025-04-12 01:41:55,"seru banget game ini cocok untuk menghilangkan gabut, sedih, dll dan sekarang aku naik Reng heroic 😁 makasih Garena sukses selalu"
Pengguna Google,1,2025-04-12 01:39:17,udah burik. ga jelas . game tolol banyak buug pula .masalah jaringan lah apa lah semua ada di game kurang modal ini .
Pengguna Google,5,2025-04-12 01:36:44,ff memang mantap
Pengguna Google,1,2025-04-12 01:35:36,gem nyajelekbanget
Pengguna Google,5,2025-04-12 01:35:03,geme yang bagus
Pengguna Google,5,2025-04-12 01:30:10,grmnya seru banget
Pengguna Google,5,2025-04-12 01:29:55,ff emang terbaik seumur hidupku
Pengguna Google,1,2025-04-12 01:27:35,"cuman mau ngasih renting,,ga bakal saya ubah udah itu aja walau ngomong kendala ga bakal di denger kaya DPR 😏"
Pengguna Google,5,2025-04-12 01:26:53,Ter de best
Pengguna Google,5,2025-04-12 01:23:37,Tolong Min Tolong FF Jadi Offline 🙏🏻🙏🏻
Pengguna Google,5,2025-04-12 01:21:30,bagus banget tapi ada bug nya pas gua lagi engadonlod ff pas aku keluar muka tiktok gua pas lagi muka ff eh malah ulang dari 0
Pengguna Google,3,2025-04-12 01:18:22,Kenapa keluar sendiri!!😭
Pengguna Google,5,2025-04-12 01:13:10,free fire terus berkembang agar menjadi peringkat pertama
Pengguna Google,3,2025-04-12 01:12:54,mantap
Pengguna Google,5,2025-04-12 01:11:11,karna menyenangkan dan aku mau 1 permintaan akun aku harus hoki terus udah itu aja
Pengguna Google,5,2025-04-12 01:09:50,mantap
Pengguna Google,2,2025-04-12 01:09:21,ff sekarang udah makin ngelek walaupun wi fi nya bagus tapi masih eror dan ngelek kelebihan banget
Pengguna Google,5,2025-04-12 01:08:01,bagus
Pengguna Google,5,2025-04-12 01:06:17,gak perlu ditanya ni game sangat keren👍👍👍👍👍👍 makanya aku kasih bintang lima terima kasih garena
Pengguna Google,5,2025-04-12 01:05:54,ff game tercinta ku
Pengguna Google,5,2025-04-12 00:59:49,game bagus kecil bangetgb nya jadi cocok buat hp ku yang kentang
Pengguna Google,5,2025-04-12 00:57:07,bagus gamenya
Pengguna Google,5,2025-04-12 00:52:51,"I really like it, it's been a long time since I mabaf ff"
Pengguna Google,5,2025-04-12 00:52:46,Aku bisa one shot kangguru brudas
Pengguna Google,1,2025-04-12 00:50:31,min di per baiki bak nya😠😠😠
Pengguna Google,5,2025-04-12 00:48:02,bagus banget tapi tolong bug ngelag nya di perbaiki y Garena sama perbanyak kin skin gratis untuk player baru kayak aku hehehehe.
Pengguna Google,5,2025-04-12 00:47:31,gamenya seru banget
Pengguna Google,5,2025-04-12 00:46:11,saya main ff dari seseon 7 biaasa saja saya main dari era old masih jaman nya sekar cupit evogan dari jaman sg panjang api biasa aja gak ada jaringan ngelag
Pengguna Google,4,2025-04-12 00:45:34,Biar Se burik Apapun Game ff Tetaplah game no 1 karna di ff menebak tampa harus di tolak😄
Pengguna Google,5,2025-04-12 00:41:51,geme nya bagus banget ☺️☺️☺️
Pengguna Google,5,2025-04-12 00:41:40,Padahal aku pengen 100 Diamond 10000.000000000
Pengguna Google,5,2025-04-12 00:41:14,game nya bagus grafik nya juga keren aku suka banget 100%
Pengguna Google,3,2025-04-12 00:40:29,gamenya bagus tapi kalo main di training udah lagi mapnya kecil glowal di batasin musuhnya kroyokan
Pengguna Google,5,2025-04-12 00:36:24,game keren
Pengguna Google,4,2025-04-12 00:32:02,Karena biasanya kalo pake wifi ya bagus pake data juga bagus tapi kalau pas lagi ngekil musuh sering jaringannya 999+ padahal udah bagus ya mohon GARENA UNTUK DI RUBAH LAGI YA dan untuk grafiknya ya udah bagus tapi untuk baju yang karakternya yang laki-laki ditambah kan dan harga nya juga jangan mahal mahal TERIMA KASIH
Pengguna Google,5,2025-04-12 00:30:47,ada sih kekurangan banyak bug banyak orang cit panel tu mimin segitu saja Terimakasih
Pengguna Google,1,2025-04-12 00:29:05,game rusak bayak citer
Pengguna Google,1,2025-04-12 00:27:31,timnya selalu dapet bot
Pengguna Google,4,2025-04-12 00:26:54,sangat bagus
Pengguna Google,1,2025-04-12 00:25:46,game ya jelek males main tapi ban yak bak Nan dan akun sering hilang entah apa jadi ya males main game ya
Pengguna Google,1,2025-04-12 00:21:26,game burikk
Pengguna Google,5,2025-04-12 00:18:17,gem nya bagus gk kaya pubg mati keluar azab wkkwwkkwkkkwk😹
Pengguna Google,5,2025-04-12 00:17:45,mantapppp
Pengguna Google,5,2025-04-12 00:16:52,game nya seru banget tapi mohon.beberapa bug ilangin
Pengguna Google,5,2025-04-12 00:14:35,y burik
